// export const csvData = `Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par		“	 BSB version 	pnc	”	footnotes	End text
Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
11667	0	11604	503	Hebrew	וֶֽחְיֵ֑ה	וֶֽחְיֵ֑ה	weḥ·yêh	Conj-w | V-Qal-Imp-ms	Conjunctive waw | Verb - Qal - Imperative - masculine singular	2421								 and you will live 	.			
11668	0	11605	503	Hebrew	וְאִם־	וְאִם־	wə·’im-	Conj	Conjunction	518								 But if 				
11669	0	11606	503	Hebrew	אֵֽינְךָ֣	אֵֽינְךָ֣	’ê·nə·ḵā	Adv | 2ms	Adverb | second person masculine singular	369								 you do not 				
11670	0	11607	503	Hebrew	מֵשִׁ֗יב	מֵשִׁ֗יב	mê·šîḇ	V-Hifil-Prtcpl-ms	Verb - Hifil - Participle - masculine singular	7725								 restore her 	,			
11671	0	11608	503	Hebrew	דַּ֚ע	דַּ֚ע	da‘	V-Qal-Imp-ms	Verb - Qal - Imperative - masculine singular	3045								 be aware 				
11672	0	11609	503	Hebrew	כִּי־	כִּי־	kî-	Conj	Conjunction	3588								 that 				
11673	0	11610	503	Hebrew	מ֣וֹת	מ֣וֹת	mō·wṯ	V-Qal-InfAbs	Verb - Qal - Infinitive absolute	4191								 you will surely die 				
11674	0	11611	503	Hebrew	תָּמ֔וּת	תָּמ֔וּת	tā·mūṯ	V-Qal-Imperf-2ms	Verb - Qal - Imperfect - second person masculine singular	4191								 . . . 	 — 			
11675	0	11612	503	Hebrew	אַתָּ֖ה	אַתָּ֖ה	’at·tāh	Pro-2ms	Pronoun - second person masculine singular	859								 you 				
11676	0	11613	503	Hebrew	וְכָל־	וְכָל־	wə·ḵāl	Conj-w | N-msc	Conjunctive waw | Noun - masculine singular construct	3605								 and all 				
11677	0	11614	503	Hebrew	אֲשֶׁר־	אֲשֶׁר־	’ă·šer-	Pro-r	Pronoun - relative	834								 who belong 				
11678	0	11615	503	Hebrew	לָֽךְ׃	לָֽךְ׃	lāḵ	Prep | 2fs	Preposition | second person feminine singular									 to you 	.	”		
11679	0	11616	503	Hebrew																		
11680	0	11617	503	Hebrew																		
11681	0	11618	503	Hebrew																		
11682	0	11619	503	Hebrew																		
11683	0	11620	503	Hebrew																		
11684	0	11621	503	Hebrew																		
11685	0	11622	503	Hebrew																		
11686	0	11623	503	Hebrew																		
11687	0	11624	503	Hebrew																		
11688	0	11625	503	Hebrew																		
11691	0	11626	504	Hebrew	בַּבֹּ֗קֶר	בַּבֹּ֗קֶר	bab·bō·qer	Prep-b, Art | N-ms	Preposition-b, Article | Noun - masculine singular	1242		Genesis 20:8			<p class=|reg|>			 Early the next morning 				
11690	0	11627	504	Hebrew	אֲבִימֶ֜לֶךְ	אֲבִימֶ֜לֶךְ	’ă·ḇî·me·leḵ	N-proper-ms	Noun - proper - masculine singular	40								 Abimelech 				
11689	0	11628	504	Hebrew	וַיַּשְׁכֵּ֨ם	וַיַּשְׁכֵּ֨ם	way·yaš·kêm	Conj-w | V-Hifil-ConsecImperf-3ms	Conjunctive waw | Verb - Hifil - Consecutive imperfect - third person masculine singular	7925								 got up 				
11692	0	11629	504	Hebrew	וַיִּקְרָא֙	וַיִּקְרָא֙	way·yiq·rā	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7121								 and summoned 				
11693	0	11630	504	Hebrew	לְכָל־	לְכָל־	lə·ḵāl	Prep-l | N-msc	Preposition-l | Noun - masculine singular construct	3605								 all 				
11694	0	11631	504	Hebrew	עֲבָדָ֔יו	עֲבָדָ֔יו	‘ă·ḇā·ḏāw	N-mpc | 3ms	Noun - masculine plural construct | third person masculine singular	5650								 his servants 	;			
11695	0	11632	504	Hebrew	וַיְדַבֵּ֛ר	וַיְדַבֵּ֛ר	way·ḏab·bêr	Conj-w | V-Piel-ConsecImperf-3ms	Conjunctive waw | Verb - Piel - Consecutive imperfect - third person masculine singular	1696								 and when he described to them 				
11696	0	11633	504	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
11700	0	11634	504	Hebrew	בְּאָזְנֵיהֶ֑ם	בְּאָזְנֵיהֶ֑ם	bə·’ā·zə·nê·hem	Prep-b | N-fdc | 3mp	Preposition-b | Noun - feminine dual construct | third person masculine plural	241								 - 				
11697	0	11635	504	Hebrew	כָּל־	כָּל־	kāl-	N-msc	Noun - masculine singular construct	3605								 all 				
11699	0	11636	504	Hebrew	הָאֵ֖לֶּה	הָאֵ֖לֶּה	hā·’êl·leh	Art | Pro-cp	Article | Pronoun - common plural	428								 that 				
11698	0	11637	504	Hebrew	הַדְּבָרִ֥ים	הַדְּבָרִ֥ים	had·də·ḇā·rîm	Art | N-mp	Article | Noun - masculine plural	1697								 had happened 	,			
11702	0	11638	504	Hebrew	הָאֲנָשִׁ֖ים	הָאֲנָשִׁ֖ים	hā·’ă·nā·šîm	Art | N-mp	Article | Noun - masculine plural	582								 the men 				
11701	0	11639	504	Hebrew	וַיִּֽירְא֥וּ	וַיִּֽירְא֥וּ	way·yî·rə·’ū	Conj-w | V-Qal-ConsecImperf-3mp	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine plural	3372								 were terrified 				
11703	0	11640	504	Hebrew	מְאֹֽד׃	מְאֹֽד׃	mə·’ōḏ	Adv	Adverb	3966								 . . . 	.			
11704	0	11641	504	Hebrew																		
11705	0	11642	504	Hebrew																		
11706	0	11643	504	Hebrew																		
11707	0	11644	504	Hebrew																		
11708	0	11645	504	Hebrew																		
11709	0	11646	504	Hebrew																		
11710	0	11647	504	Hebrew																		
11711	0	11648	504	Hebrew																		
11712	0	11649	504	Hebrew																		
11713	0	11650	504	Hebrew																		
11715	0	11651	505	Hebrew	אֲבִימֶ֜לֶךְ	אֲבִימֶ֜לֶךְ	’ă·ḇî·me·leḵ	N-proper-ms	Noun - proper - masculine singular	40		Genesis 20:9			<p class=|reg|>			 Then Abimelech 				
11714	0	11652	505	Hebrew	וַיִּקְרָ֨א	וַיִּקְרָ֨א	way·yiq·rā	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7121								 called 				
11716	0	11653	505	Hebrew	לְאַבְרָהָ֗ם	לְאַבְרָהָ֗ם	lə·’aḇ·rā·hām	Prep-l | N-proper-ms	Preposition-l | Noun - proper - masculine singular	85								 Abraham 				
11717	0	11654	505	Hebrew	וַיֹּ֨אמֶר	וַיֹּ֨אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 and asked 				
11718	0	11655	505	Hebrew	ל֜וֹ	ל֜וֹ	lōw	Prep | 3ms	Preposition | third person masculine singular										,			
11719	0	11656	505	Hebrew	מֶֽה־	מֶֽה־	meh-	Interrog	Interrogative	4100							“	 What 				
11720	0	11657	505	Hebrew	עָשִׂ֤יתָ	עָשִׂ֤יתָ	‘ā·śî·ṯā	V-Qal-Perf-2ms	Verb - Qal - Perfect - second person masculine singular	6213								 have you done 				
11721	0	11658	505	Hebrew	לָּ֙נוּ֙	לָּ֙נוּ֙	lā·nū	Prep | 1cp	Preposition | first person common plural									 to us 	?			
11722	0	11659	505	Hebrew	וּמֶֽה־	וּמֶֽה־	ū·meh-	Conj-w | Interrog	Conjunctive waw | Interrogative	4100								 How 				
11723	0	11660	505	Hebrew	חָטָ֣אתִי	חָטָ֣אתִי	ḥā·ṭā·ṯî	V-Qal-Perf-1cs	Verb - Qal - Perfect - first person common singular	2398								 have I sinned 				
11724	0	11661	505	Hebrew	לָ֔ךְ	לָ֔ךְ	lāḵ	Prep | 2fs	Preposition | second person feminine singular									 against you 	,			
11725	0	11662	505	Hebrew	כִּֽי־	כִּֽי־	kî-	Conj	Conjunction	3588								 that 				
11726	0	11663	505	Hebrew	הֵבֵ֧אתָ	הֵבֵ֧אתָ	hê·ḇê·ṯā	V-Hifil-Perf-2ms	Verb - Hifil - Perfect - second person masculine singular	935								 you have brought 				
11731	0	11664	505	Hebrew	גְדֹלָ֑ה	גְדֹלָ֑ה	ḡə·ḏō·lāh	Adj-fs	Adjective - feminine singular	1419								 such tremendous 				
11730	0	11665	505	Hebrew	חֲטָאָ֣ה	חֲטָאָ֣ה	ḥă·ṭā·’āh	N-fs	Noun - feminine singular	2401								 guilt 				
11727	0	11666	505	Hebrew	עָלַ֛י	עָלַ֛י	‘ā·lay	Prep | 1cs	Preposition | first person common singular	5921								 upon me 				
11728	0	11667	505	Hebrew	וְעַל־	וְעַל־	wə·‘al-	Conj-w | Prep	Conjunctive waw | Preposition	5921								 and 				
11729	0	11668	505	Hebrew	מַמְלַכְתִּ֖י	מַמְלַכְתִּ֖י	mam·laḵ·tî	N-fsc | 1cs	Noun - feminine singular construct | first person common singular	4467								 my kingdom 	?			
11736	0	11669	505	Hebrew	עָשִׂ֖יתָ	עָשִׂ֖יתָ	‘ā·śî·ṯā	V-Qal-Perf-2ms	Verb - Qal - Perfect - second person masculine singular	6213								 You have done 				
11732	0	11670	505	Hebrew	מַעֲשִׂים֙	מַעֲשִׂים֙	ma·‘ă·śîm	N-mp	Noun - masculine plural	4639								 things 				
11737	0	11671	505	Hebrew	עִמָּדִֽי׃	עִמָּדִֽי׃	‘im·mā·ḏî	Prep | 1cs	Preposition | first person common singular	5978								 to me 				
11733	0	11672	505	Hebrew	אֲשֶׁ֣ר	אֲשֶׁ֣ר	’ă·šer	Pro-r	Pronoun - relative	834								 that 				
11734	0	11673	505	Hebrew	לֹא־	לֹא־	lō-	Adv-NegPrt	Adverb - Negative particle	3808								 should not 				
11735	0	11674	505	Hebrew	יֵֽעָשׂ֔וּ	יֵֽעָשׂ֔וּ	yê·‘ā·śū	V-Nifal-Imperf-3mp	Verb - Nifal - Imperfect - third person masculine plural	6213								 be done 	.	”		
11738	0	11675	505	Hebrew																		
11739	0	11676	505	Hebrew																		
11740	0	11677	505	Hebrew																		
11741	0	11678	505	Hebrew																		
11742	0	11679	505	Hebrew																		
11743	0	11680	505	Hebrew																		
11744	0	11681	505	Hebrew																		
11745	0	11682	505	Hebrew																		
11746	0	11683	505	Hebrew																		
11747	0	11684	505	Hebrew																		
11749	0	11685	506	Hebrew	אֲבִימֶ֖לֶךְ	אֲבִימֶ֖לֶךְ	’ă·ḇî·me·leḵ	N-proper-ms	Noun - proper - masculine singular	40		Genesis 20:10						 Abimelech 				
11748	0	11686	506	Hebrew	וַיֹּ֥אמֶר	וַיֹּ֥אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 also asked 				
11750	0	11687	506	Hebrew	אֶל־	אֶל־	’el-	Prep	Preposition	413								 . . . 				
11751	0	11688	506	Hebrew	אַבְרָהָ֑ם	אַבְרָהָ֑ם	’aḇ·rā·hām	N-proper-ms	Noun - proper - masculine singular	85								 Abraham 	,			
11752	0	11689	506	Hebrew	מָ֣ה	מָ֣ה	māh	Interrog	Interrogative	4100							“	 What 				
11753	0	11690	506	Hebrew	רָאִ֔יתָ	רָאִ֔יתָ	rā·’î·ṯā	V-Qal-Perf-2ms	Verb - Qal - Perfect - second person masculine singular	7200								 prompted 				
11754	0	11691	506	Hebrew	כִּ֥י	כִּ֥י	kî	Conj	Conjunction	3588								 . . . 				
11755	0	11692	506	Hebrew	עָשִׂ֖יתָ	עָשִׂ֖יתָ	‘ā·śî·ṯā	V-Qal-Perf-2ms	Verb - Qal - Perfect - second person masculine singular	6213								 you to do 				
11756	0	11693	506	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
11758	0	11694	506	Hebrew	הַזֶּֽה׃	הַזֶּֽה׃	haz·zeh	Art | Pro-ms	Article | Pronoun - masculine singular	2088								 such 				
11757	0	11695	506	Hebrew	הַדָּבָ֥ר	הַדָּבָ֥ר	had·dā·ḇār	Art | N-ms	Article | Noun - masculine singular	1697								 a thing 	?	”		
11759	0	11696	506	Hebrew																		
11760	0	11697	506	Hebrew																		
11761	0	11698	506	Hebrew																		
11762	0	11699	506	Hebrew																		
11763	0	11700	506	Hebrew																		
11764	0	11701	506	Hebrew																		
11765	0	11702	506	Hebrew																		
11766	0	11703	506	Hebrew																		
11767	0	11704	506	Hebrew																		
11768	0	11705	506	Hebrew																		
11770	0	11706	507	Hebrew	אַבְרָהָ֔ם	אַבְרָהָ֔ם	’aḇ·rā·hām	N-proper-ms	Noun - proper - masculine singular	85		Genesis 20:11			<p class=|reg|>			 Abraham 				
11771	0	11707	507	Hebrew	כִּ֣י	כִּ֣י	kî	Conj	Conjunction	3588								 . . . 				
11769	0	11708	507	Hebrew	וַיֹּ֙אמֶר֙	וַיֹּ֙אמֶר֙	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 replied 	,			
11772	0	11709	507	Hebrew	אָמַ֗רְתִּי	אָמַ֗רְתִּי	’ā·mar·tî	V-Qal-Perf-1cs	Verb - Qal - Perfect - first person common singular	559							“	 I thought to myself 	,			
11773	0	11710	507	Hebrew	רַ֚ק	רַ֚ק	raq	Adv	Adverb	7535							‘	 Surely 				
11774	0	11711	507	Hebrew	אֵין־	אֵין־	’ên-	Adv	Adverb	369								 there is no 				
11775	0	11712	507	Hebrew	יִרְאַ֣ת	יִרְאַ֣ת	yir·’aṯ	N-fsc	Noun - feminine singular construct	3374								 fear 				
11776	0	11713	507	Hebrew	אֱלֹהִ֔ים	אֱלֹהִ֔ים	’ĕ·lō·hîm	N-mp	Noun - masculine plural	430								 of God 				
11778	0	11714	507	Hebrew	הַזֶּ֑ה	הַזֶּ֑ה	haz·zeh	Art | Pro-ms	Article | Pronoun - masculine singular	2088								 in this 				
11777	0	11715	507	Hebrew	בַּמָּק֖וֹם	בַּמָּק֖וֹם	bam·mā·qō·wm	Prep-b, Art | N-ms	Preposition-b, Article | Noun - masculine singular	4725								 place 	.			
11779	0	11716	507	Hebrew	וַהֲרָג֖וּנִי	וַהֲרָג֖וּנִי	wa·hă·rā·ḡū·nî	Conj-w | V-Qal-ConjPerf-3cp | 1cs	Conjunctive waw | Verb - Qal - Conjunctive perfect - third person common plural | first person common singular	2026								 They will kill me 				
11780	0	11717	507	Hebrew	עַל־	עַל־	‘al-	Prep	Preposition	5921								 on account of 				
11781	0	11718	507	Hebrew	דְּבַ֥ר	דְּבַ֥ר	də·ḇar	N-msc	Noun - masculine singular construct	1697								 . . . 				
11782	0	11719	507	Hebrew	אִשְׁתִּֽי׃	אִשְׁתִּֽי׃	’iš·tî	N-fsc | 1cs	Noun - feminine singular construct | first person common singular	802								 my wife 	.	’		
11783	0	11720	507	Hebrew																		
11784	0	11721	507	Hebrew																		
11785	0	11722	507	Hebrew																		
11786	0	11723	507	Hebrew																		
11787	0	11724	507	Hebrew																		
11788	0	11725	507	Hebrew																		
11789	0	11726	507	Hebrew																		
11790	0	11727	507	Hebrew																		
11791	0	11728	507	Hebrew																		
11792	0	11729	507	Hebrew																		
11793	0	11730	508	Hebrew	וְגַם־	וְגַם־	wə·ḡam-	Conj	Conjunction	1571		Genesis 20:12						 Besides 	,			
11798	0	11731	508	Hebrew	הִ֔וא	הִ֔וא	hî	Pro-3fs	Pronoun - third person feminine singular	1931								 she 				
11794	0	11732	508	Hebrew	אָמְנָ֗ה	אָמְנָ֗ה	’ā·mə·nāh	Adv	Adverb	546								 really 				
11795	0	11733	508	Hebrew	אֲחֹתִ֤י	אֲחֹתִ֤י	’ă·ḥō·ṯî	N-fsc | 1cs	Noun - feminine singular construct | first person common singular	269								 is my sister 	,			
11796	0	11734	508	Hebrew	בַת־	בַת־	ḇaṯ-	N-fsc	Noun - feminine singular construct	1323								 the daughter 				
11797	0	11735	508	Hebrew	אָבִי֙	אָבִי֙	’ā·ḇî	N-msc | 1cs	Noun - masculine singular construct | first person common singular	1								 of my father 	 —			
11799	0	11736	508	Hebrew	אַ֖ךְ	אַ֖ךְ	’aḵ	Adv	Adverb	389								 though 				
11800	0	11737	508	Hebrew	לֹ֣א	לֹ֣א	lō	Adv-NegPrt	Adverb - Negative particle	3808								 not 				
11801	0	11738	508	Hebrew	בַת־	בַת־	ḇaṯ-	N-fsc	Noun - feminine singular construct	1323								 the daughter 				
11802	0	11739	508	Hebrew	אִמִּ֑י	אִמִּ֑י	’im·mî	N-fsc | 1cs	Noun - feminine singular construct | first person common singular	517								 of my mother 	 — 			
11803	0	11740	508	Hebrew	וַתְּהִי־	וַתְּהִי־	wat·tə·hî-	Conj-w | V-Qal-ConsecImperf-3fs	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person feminine singular	1961								 and she became 				
11804	0	11741	508	Hebrew	לִ֖י	לִ֖י	lî	Prep | 1cs	Preposition | first person common singular									 my 				
11805	0	11742	508	Hebrew	לְאִשָּֽׁה׃	לְאִשָּֽׁה׃	lə·’iš·šāh	Prep-l | N-fs	Preposition-l | Noun - feminine singular	802								 wife 	.			
11806	0	11743	508	Hebrew																		
11807	0	11744	508	Hebrew																		
11808	0	11745	508	Hebrew																		
11809	0	11746	508	Hebrew																		
11810	0	11747	508	Hebrew																		
11811	0	11748	508	Hebrew																		
11812	0	11749	508	Hebrew																		
11813	0	11750	508	Hebrew																		
11814	0	11751	508	Hebrew																		
11815	0	11752	508	Hebrew																		
11816	0	11753	509	Hebrew	וַיְהִ֞י	וַיְהִ֞י	way·hî	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	1961		Genesis 20:13						 - 				
11817	0	11754	509	Hebrew	כַּאֲשֶׁ֧ר	כַּאֲשֶׁ֧ר	ka·’ă·šer	Prep-k | Pro-r	Preposition-k | Pronoun - relative	834								 So when 				
11820	0	11755	509	Hebrew	אֱלֹהִים֮	אֱלֹהִים֮	’ĕ·lō·hîm	N-mp	Noun - masculine plural	430								 God 				
11818	0	11756	509	Hebrew	הִתְע֣וּ	הִתְע֣וּ	hiṯ·‘ū	V-Hifil-Perf-3cp	Verb - Hifil - Perfect - third person common plural	8582								 had me journey 				
11819	0	11757	509	Hebrew	אֹתִ֗י	אֹתִ֗י	’ō·ṯî	DirObjM | 1cs	Direct object marker | first person common singular	853								 - 				
11822	0	11758	509	Hebrew	אָבִי֒	אָבִי֒	’ā·ḇî	N-msc | 1cs	Noun - masculine singular construct | first person common singular	1								 from my father’s 				
11821	0	11759	509	Hebrew	מִבֵּ֣ית	מִבֵּ֣ית	mib·bêṯ	Prep-m | N-msc	Preposition-m | Noun - masculine singular construct	1004								 house 	,			
11823	0	11760	509	Hebrew	וָאֹמַ֣ר	וָאֹמַ֣ר	wā·’ō·mar	Conj-w | V-Qal-ConsecImperf-1cs	Conjunctive waw | Verb - Qal - Consecutive imperfect - first person common singular	559								 I said 				
11824	0	11761	509	Hebrew	לָ֔הּ	לָ֔הּ	lāh	Prep | 3fs	Preposition | third person feminine singular									 to [Sarah] 	,			
11825	0	11762	509	Hebrew	זֶ֣ה	זֶ֣ה	zeh	Pro-ms	Pronoun - masculine singular	2088							‘	 This is how 				
11827	0	11763	509	Hebrew	אֲשֶׁ֥ר	אֲשֶׁ֥ר	’ă·šer	Pro-r	Pronoun - relative	834								 - 				
11828	0	11764	509	Hebrew	תַּעֲשִׂ֖י	תַּעֲשִׂ֖י	ta·‘ă·śî	V-Qal-Imperf-2fs	Verb - Qal - Imperfect - second person feminine singular	6213								 you can show 				
11826	0	11765	509	Hebrew	חַסְדֵּ֔ךְ	חַסְדֵּ֔ךְ	ḥas·dêḵ	N-msc | 2fs	Noun - masculine singular construct | second person feminine singular	2617								 your loyalty 				
11829	0	11766	509	Hebrew	עִמָּדִ֑י	עִמָּדִ֑י	‘im·mā·ḏî	Prep | 1cs	Preposition | first person common singular	5978								 to me 	:			
11830	0	11767	509	Hebrew	אֶ֤ל	אֶ֤ל	’el	Prep	Preposition	413								 . . . 				
11831	0	11768	509	Hebrew	כָּל־	כָּל־	kāl-	N-msc	Noun - masculine singular construct	3605								 Wherever 				
11832	0	11769	509	Hebrew	הַמָּקוֹם֙	הַמָּקוֹם֙	ham·mā·qō·wm	Art | N-ms	Article | Noun - masculine singular	4725								 . . . 				
11833	0	11770	509	Hebrew	אֲשֶׁ֣ר	אֲשֶׁ֣ר	’ă·šer	Pro-r	Pronoun - relative	834								 - 				
